token,count,first_token_count,candidate_score
rk3368,1,0,0.6931471805599453
octa,1,0,0.6931471805599453
48cm,1,0,0.6931471805599453
450cd,1,0,0.6931471805599453
u7utp,1,0,0.6931471805599453
81mm,1,0,0.6931471805599453
discussion,1,0,0.6931471805599453
dskpl,1,0,0.6931471805599453
pixels,1,0,0.6931471805599453
cva,1,0,0.6931471805599453
d81,1,0,0.6931471805599453
fla,1,0,0.6931471805599453
d9119,1,0,0.6931471805599453
n9221,1,0,0.6931471805599453
blutooth,1,0,0.6931471805599453
digicom,1,0,0.6931471805599453
4tx,1,0,0.6931471805599453
attaches,1,0,0.6931471805599453
environ,1,0,0.6931471805599453
encryptors,1,0,0.6931471805599453
machines,1,0,0.6931471805599453
electonic,1,0,0.6931471805599453
capped,1,0,0.6931471805599453
suction,1,0,0.6931471805599453
2400mm,1,0,0.6931471805599453
lonworks,1,0,0.6931471805599453
2xit,1,0,0.6931471805599453
bluet,1,0,0.6931471805599453
lengths,1,0,0.6931471805599453
2xabd,1,0,0.6931471805599453
colorato,1,0,0.6931471805599453
600x200x30,1,0,0.6931471805599453
600x300x30,1,0,0.6931471805599453
titanio,1,0,0.6931471805599453
h10,1,0,0.6931471805599453
600x600x30,1,0,0.6931471805599453
gole,1,0,0.6931471805599453
fenix,1,0,0.6931471805599453
basi,1,0,0.6931471805599453
kali,1,0,0.6931471805599453
environments,1,0,0.6931471805599453
manag,1,0,0.6931471805599453
vedi,1,0,0.6931471805599453
2400pro,1,0,0.6931471805599453
e4600,1,0,0.6931471805599453
04p,1,0,0.6931471805599453
wmr,1,0,0.6931471805599453
8e4479,1,0,0.6931471805599453
portion,1,0,0.6931471805599453
upgd,1,0,0.6931471805599453
mr36,1,0,0.6931471805599453
c9163,1,0,0.6931471805599453
terabyte,1,0,0.6931471805599453
unstructured,1,0,0.6931471805599453
speakon,1,0,0.6931471805599453
oc192,1,0,0.6931471805599453
sfp25g,1,0,0.6931471805599453
bandwith,1,0,0.6931471805599453
behavior,1,0,0.6931471805599453
6pz,1,0,0.6931471805599453
pcc,1,0,0.6931471805599453
led30s,1,0,0.6931471805599453
dn200,1,0,0.6931471805599453
arm169,1,0,0.6931471805599453
n9254,1,0,0.6931471805599453
supported81,1,0,0.6931471805599453
dmpro2ta,1,0,0.6931471805599453
oth,1,0,0.6931471805599453
dmcf,1,0,0.6931471805599453
545b,1,0,0.6931471805599453
18000w,1,0,0.6931471805599453
20000va,1,0,0.6931471805599453
mct20,1,0,0.6931471805599453
opaca,1,0,0.6931471805599453
wes7,1,0,0.6931471805599453
3005ci,1,0,0.6931471805599453
dler,1,0,0.6931471805599453
triumph,1,0,0.6931471805599453
sp1,1,0,0.6931471805599453
i9050,1,0,0.6931471805599453
lease,1,0,0.6931471805599453
digita,1,0,0.6931471805599453
e31,1,0,0.6931471805599453
216kw,1,0,0.6931471805599453
dpu,1,0,0.6931471805599453
centronics,1,0,0.6931471805599453
d63,1,0,0.6931471805599453
dp1,1,0,0.6931471805599453
wh1,1,0,0.6931471805599453
sostitutiva,1,0,0.6931471805599453
conservazione,1,0,0.6931471805599453
antima,1,0,0.6931471805599453
documentazione,1,0,0.6931471805599453
6200u,1,0,0.6931471805599453
sn2xxx,1,0,0.6931471805599453
sheet,1,0,0.6931471805599453
2000x800,1,0,0.6931471805599453
legrand,1,0,0.6931471805599453
condotte,1,0,0.6931471805599453
see,1,0,0.6931471805599453
hsec,1,0,0.6931471805599453
procure,1,0,0.6931471805599453
copiatrice,1,0,0.6931471805599453
grau,1,0,0.6931471805599453
fus,1,0,0.6931471805599453
cp4,1,0,0.6931471805599453
96x96,1,0,0.6931471805599453
400vac,1,0,0.6931471805599453
din48,1,0,0.6931471805599453
zoner,1,0,0.6931471805599453
10wrm,1,0,0.6931471805599453
finali,1,0,0.6931471805599453
amplificate,1,0,0.6931471805599453
passiva,1,0,0.6931471805599453
estr,1,0,0.6931471805599453
fish,1,0,0.6931471805599453
v52,1,0,0.6931471805599453
20ka,1,0,0.6931471805599453
15ka,1,0,0.6931471805599453
sfl,1,0,0.6931471805599453
legend,1,0,0.6931471805599453
b235,1,0,0.6931471805599453
triplo,1,0,0.6931471805599453
ippc,1,0,0.6931471805599453
m400,1,0,0.6931471805599453
giunz,1,0,0.6931471805599453
bubble,1,0,0.6931471805599453
multilingual,1,0,0.6931471805599453
disto,1,0,0.6931471805599453
zanzare,1,0,0.6931471805599453
confort,1,0,0.6931471805599453
finest,1,0,0.6931471805599453
windoor,1,0,0.6931471805599453
a1000,1,0,0.6931471805599453
w11p,1,0,0.6931471805599453
dike,1,0,0.6931471805599453
plinth,1,0,0.6931471805599453
autoadesivo,1,0,0.6931471805599453
cilindrico,1,0,0.6931471805599453
cer,1,0,0.6931471805599453
lolicazation,1,0,0.6931471805599453
z9g1,1,0,0.6931471805599453
5poll,1,0,0.6931471805599453
alley,1,0,0.6931471805599453
32bit,1,0,0.6931471805599453
firewire,1,0,0.6931471805599453
bin,1,0,0.6931471805599453
retta,1,0,0.6931471805599453
arredo3,1,0,0.6931471805599453
cucina,1,0,0.6931471805599453
busin,1,0,0.6931471805599453
gatewaysand10,1,0,0.6931471805599453
for150,1,0,0.6931471805599453
multilog,1,0,0.6931471805599453
mk220,1,0,0.6931471805599453
priced,1,0,0.6931471805599453
mk270,1,0,0.6931471805599453
50gb,1,0,0.6931471805599453
sme,1,0,0.6931471805599453
mk540,1,0,0.6931471805599453
mk295,1,0,0.6931471805599453
gtw,1,0,0.6931471805599453
yearincluding,1,0,0.6931471805599453
yearincludi,1,0,0.6931471805599453
nexkey,1,0,0.6931471805599453
exporter,1,0,0.6931471805599453
managementcontainer,1,0,0.6931471805599453
proximity,1,0,0.6931471805599453
for6200,1,0,0.6931471805599453
packagesubscription,1,0,0.6931471805599453
digireader,1,0,0.6931471805599453
baseappliance,1,0,0.6931471805599453
increased,1,0,0.6931471805599453
serverfor,1,0,0.6931471805599453
ngsm5,1,0,0.6931471805599453
sofware,1,0,0.6931471805599453
m10,1,0,0.6931471805599453
en50200,1,0,0.6931471805599453
btry,1,0,0.6931471805599453
bs9019z,1,0,0.6931471805599453
mobil,1,0,0.6931471805599453
leggera,1,0,0.6931471805599453
bottone,1,0,0.6931471805599453
nome,1,0,0.6931471805599453
passanti,1,0,0.6931471805599453
agt,1,0,0.6931471805599453
secmgmt,1,0,0.6931471805599453
ecs,1,0,0.6931471805599453
cism,1,0,0.6931471805599453
cissp,1,0,0.6931471805599453
ccsm,1,0,0.6931471805599453
ccse,1,0,0.6931471805599453
ccsa,1,0,0.6931471805599453
dielettric,1,0,0.6931471805599453
1xvga,1,0,0.6931471805599453
account,1,0,0.6931471805599453
1xhdmi,1,0,0.6931471805599453
mk120,1,0,0.6931471805599453
keysotne,1,0,0.6931471805599453
identif,1,0,0.6931471805599453
applianceq,1,0,0.6931471805599453
dritto,1,0,0.6931471805599453
bun2,1,0,0.6931471805599453
dvc,1,0,0.6931471805599453
rj45b,1,0,0.6931471805599453
backpack,1,0,0.6931471805599453
browse,1,0,0.6931471805599453
har,1,0,0.6931471805599453
kinetik,1,0,0.6931471805599453
btr,1,0,0.6931471805599453
encryptor,1,0,0.6931471805599453
cn6100,1,0,0.6931471805599453
protectio,1,0,0.6931471805599453
reduce,1,0,0.6931471805599453
threats,1,0,0.6931471805599453
avoiding,1,0,0.6931471805599453
recognizing,1,0,0.6931471805599453
duck6f,1,0,0.6931471805599453
educate,1,0,0.6931471805599453
angolare,1,0,0.6931471805599453
pg1,1,0,0.6931471805599453
cription,1,0,0.6931471805599453
48mm,1,0,0.6931471805599453
subsnext,1,0,0.6931471805599453
unlimiter,1,0,0.6931471805599453
lowend,1,0,0.6931471805599453
balde,1,0,0.6931471805599453
enterprises,1,0,0.6931471805599453
ssmall,1,0,0.6931471805599453
24mm,1,0,0.6931471805599453
subsc,1,0,0.6931471805599453
angolati,1,0,0.6931471805599453
evs,1,0,0.6931471805599453
sabbiato,1,0,0.6931471805599453
anodizzato,1,0,0.6931471805599453
primario,1,0,0.6931471805599453
simmetrico,1,0,0.6931471805599453
dx70,1,0,0.6931471805599453
powertransformer,1,0,0.6931471805599453
cle,1,0,0.6931471805599453
norm,1,0,0.6931471805599453
avanzati,1,0,0.6931471805599453
controlli,1,0,0.6931471805599453
cl17,1,0,0.6931471805599453
m555b,1,0,0.6931471805599453
m90,1,0,0.6931471805599453
userlicense36,1,0,0.6931471805599453
license25,1,0,0.6931471805599453
userlicense14,1,0,0.6931471805599453
m180,1,0,0.6931471805599453
userlicense09,1,0,0.6931471805599453
wer,1,0,0.6931471805599453
userlicense03,1,0,0.6931471805599453
occident,1,0,0.6931471805599453
packaging,1,0,0.6931471805599453
m175,1,0,0.6931471805599453
r700,1,0,0.6931471805599453
m220,1,0,0.6931471805599453
konftel,1,0,0.6931471805599453
userlicense24,1,0,0.6931471805599453
endpoi,1,0,0.6931471805599453
1000user,1,0,0.6931471805599453
300wx,1,0,0.6931471805599453
300a,1,0,0.6931471805599453
fas80202a,1,0,0.6931471805599453
in12,1,0,0.6931471805599453
out12v,1,0,0.6931471805599453
1x8gb,1,0,0.6931471805599453
regs,1,0,0.6931471805599453
gen12,1,0,0.6931471805599453
street,1,0,0.6931471805599453
13ma,1,0,0.6931471805599453
mx800,1,0,0.6931471805599453
cnls,1,0,0.6931471805599453
rmt,1,0,0.6931471805599453
c40,1,0,0.6931471805599453
rnuc14lnku5073n2,1,0,0.6931471805599453
226v,1,0,0.6931471805599453
selectable,1,0,0.6931471805599453
intouch,1,0,0.6931471805599453
s1150,1,0,0.6931471805599453
headphone,1,0,0.6931471805599453
snd,1,0,0.6931471805599453
unprovisioned,1,0,0.6931471805599453
taxii,1,0,0.6931471805599453
gln,1,0,0.6931471805599453
altri,1,0,0.6931471805599453
campagne,1,0,0.6931471805599453
indagini,1,0,0.6931471805599453
europea,1,0,0.6931471805599453
xonar,1,0,0.6931471805599453
usb1,1,0,0.6931471805599453
bmr,1,0,0.6931471805599453
cristie,1,0,0.6931471805599453
inerziale,1,0,0.6931471805599453
lifting,1,0,0.6931471805599453
wmk,1,0,0.6931471805599453
board55,1,0,0.6931471805599453
doppi,1,0,0.6931471805599453
xeno,1,0,0.6931471805599453
autoalimentato,1,0,0.6931471805599453
avvolgibile,1,0,0.6931471805599453
csa460,1,0,0.6931471805599453
basculanti,1,0,0.6931471805599453
portoni,1,0,0.6931471805599453
aotuelaborante,1,0,0.6931471805599453
blindato,1,0,0.6931471805599453
elios,1,0,0.6931471805599453
miniaturizzato,1,0,0.6931471805599453
wty,1,0,0.6931471805599453
replce,1,0,0.6931471805599453
suitable,1,0,0.6931471805599453
citofoni,1,0,0.6931471805599453
emer,1,0,0.6931471805599453
licese,1,0,0.6931471805599453
developer,1,0,0.6931471805599453
rtsp,1,0,0.6931471805599453
broadcast,1,0,0.6931471805599453
ssds,1,0,0.6931471805599453
ag61,1,0,0.6931471805599453
thecohesity,1,0,0.6931471805599453
c4300,1,0,0.6931471805599453
1xtuv,1,0,0.6931471805599453
wood,1,0,0.6931471805599453
fas3220a,1,0,0.6931471805599453
hfp,1,0,0.6931471805599453
hdds,1,0,0.6931471805599453
returnable,1,0,0.6931471805599453
hanging,1,0,0.6931471805599453
speakertrack,1,0,0.6931471805599453
navigator,1,0,0.6931471805599453
sdq5p,1,0,0.6931471805599453
lunghezz,1,0,0.6931471805599453
7200w,1,0,0.6931471805599453
8000va,1,0,0.6931471805599453
quadripolare,1,0,0.6931471805599453
c40premium,1,0,0.6931471805599453
lumo,1,0,0.6931471805599453
sdisplay,1,0,0.6931471805599453
inclin,1,0,0.6931471805599453
fs2se,1,0,0.6931471805599453
freespace360,1,0,0.6931471805599453
flng,1,0,0.6931471805599453
minis,1,0,0.6931471805599453
85ghz,1,0,0.6931471805599453
w7p32,1,0,0.6931471805599453
amx,1,0,0.6931471805599453
mx5nw,1,0,0.6931471805599453
tpcontrol,1,0,0.6931471805599453
smartphone,1,0,0.6931471805599453
tagliafuoco,1,0,0.6931471805599453
480mbps,1,0,0.6931471805599453
kbrd,1,0,0.6931471805599453
carbonio,1,0,0.6931471805599453
interne,1,0,0.6931471805599453
colorcode,1,0,0.6931471805599453
nimh,1,0,0.6931471805599453
nontagg,1,0,0.6931471805599453
mountingkit,1,0,0.6931471805599453
mega17,1,0,0.6931471805599453
parapolvere,1,0,0.6931471805599453
tassellatore,1,0,0.6931471805599453
rivel,1,0,0.6931471805599453
360eco,1,0,0.6931471805599453
mov,1,0,0.6931471805599453
mese,1,0,0.6931471805599453
amas,1,0,0.6931471805599453
240bi,1,0,0.6931471805599453
membership,1,0,0.6931471805599453
relational,1,0,0.6931471805599453
permanente,1,0,0.6931471805599453
80ah,1,0,0.6931471805599453
dabase,1,0,0.6931471805599453
sm40uxn,1,0,0.6931471805599453
27ah,1,0,0.6931471805599453
reception,1,0,0.6931471805599453
programmabili,1,0,0.6931471805599453
opalina,1,0,0.6931471805599453
piantoni,1,0,0.6931471805599453
varco,1,0,0.6931471805599453
clair3x4,1,0,0.6931471805599453
multibanda,1,0,0.6931471805599453
asportabile,1,0,0.6931471805599453
modell,1,0,0.6931471805599453
intreccia,1,0,0.6931471805599453
monitorata,1,0,0.6931471805599453
4pezzi,1,0,0.6931471805599453
livello,1,0,0.6931471805599453
sdrp,1,0,0.6931471805599453
singole,1,0,0.6931471805599453
stazion,1,0,0.6931471805599453
rewireable,1,0,0.6931471805599453
11kw,1,0,0.6931471805599453
verto,1,0,0.6931471805599453
activ,1,0,0.6931471805599453
phisical,1,0,0.6931471805599453
intrecciato,1,0,0.6931471805599453
lati,1,0,0.6931471805599453
vad,1,0,0.6931471805599453
ddp,1,0,0.6931471805599453
ddu,1,0,0.6931471805599453
h142,1,0,0.6931471805599453
agadir,1,0,0.6931471805599453
withsfp28basedonin,1,0,0.6931471805599453
dissap,1,0,0.6931471805599453
otg,1,0,0.6931471805599453
linx,1,0,0.6931471805599453
dipolo,1,0,0.6931471805599453
mmg2,1,0,0.6931471805599453
swivel,1,0,0.6931471805599453
zenith,1,0,0.6931471805599453
25db,1,0,0.6931471805599453
lna,1,0,0.6931471805599453
s25g,1,0,0.6931471805599453
b2s,1,0,0.6931471805599453
uoeos,1,0,0.6931471805599453
phev,1,0,0.6931471805599453
s25gc,1,0,0.6931471805599453
placcato,1,0,0.6931471805599453
ct1000p2ssd8,1,0,0.6931471805599453
ct500p2ssd8,1,0,0.6931471805599453
notturna,1,0,0.6931471805599453
i2s,1,0,0.6931471805599453
dualport,1,0,0.6931471805599453
wink,1,0,0.6931471805599453
imbott,1,0,0.6931471805599453
grafene,1,0,0.6931471805599453
bcx1,1,0,0.6931471805599453
240vac48vdc,1,0,0.6931471805599453
ap1130,1,0,0.6931471805599453
ricevi,1,0,0.6931471805599453
pg58,1,0,0.6931471805599453
blx2,1,0,0.6931471805599453
58a,1,0,0.6931471805599453
ap700w,1,0,0.6931471805599453
blx1,1,0,0.6931471805599453
inj,1,0,0.6931471805599453
presentazione,1,0,0.6931471805599453
for1100,1,0,0.6931471805599453
1130ag,1,0,0.6931471805599453
1230ag,1,0,0.6931471805599453
1240ag,1,0,0.6931471805599453
poligonale,1,0,0.6931471805599453
snap,1,0,0.6931471805599453
estopa,1,0,0.6931471805599453
controllerac,1,0,0.6931471805599453
wep,1,0,0.6931471805599453
mmcx,1,0,0.6931471805599453
1x25mmq,1,0,0.6931471805599453
ereg,1,0,0.6931471805599453
avanzat,1,0,0.6931471805599453
trigger,1,0,0.6931471805599453
extantedomain,1,0,0.6931471805599453
spi,1,0,0.6931471805599453
m340,1,0,0.6931471805599453
apcleanair,1,0,0.6931471805599453
4x8,1,0,0.6931471805599453
5x200,1,0,0.6931471805599453
35mmq,1,0,0.6931471805599453
d32,1,0,0.6931471805599453
meshap,1,0,0.6931471805599453
capw,1,0,0.6931471805599453
cleanar4x4,1,0,0.6931471805599453
m25,1,0,0.6931471805599453
3ssmodextanteregdmain,1,0,0.6931471805599453
pg7,1,0,0.6931471805599453
11ag,1,0,0.6931471805599453
16mmq,1,0,0.6931471805599453
10mmqv8,1,0,0.6931471805599453
2x1mmq,1,0,0.6931471805599453
abt,1,0,0.6931471805599453
1x10,1,0,0.6931471805599453
pressa,1,0,0.6931471805599453
142x2,1,0,0.6931471805599453
forap1600,1,0,0.6931471805599453
idi,1,0,0.6931471805599453
ecbdu4awe,1,0,0.6931471805599453
ingri,1,0,0.6931471805599453
bil,1,0,0.6931471805599453
28x4,1,0,0.6931471805599453
24d,1,0,0.6931471805599453
dtk,1,0,0.6931471805599453
avanzata,1,0,0.6931471805599453
xlr3,1,0,0.6931471805599453
figlia,1,0,0.6931471805599453
450750v,1,0,0.6931471805599453
occupa,1,0,0.6931471805599453
ma247,1,0,0.6931471805599453
4g1,1,0,0.6931471805599453
allestimenti,1,0,0.6931471805599453
aggiutivo,1,0,0.6931471805599453
mcbook,1,0,0.6931471805599453
richiesto,1,0,0.6931471805599453
8f9c,1,0,0.6931471805599453
10x0,1,0,0.6931471805599453
3600w,1,0,0.6931471805599453
antimasch,1,0,0.6931471805599453
omod,1,0,0.6931471805599453
3bt,1,0,0.6931471805599453
lr2,1,0,0.6931471805599453
ap3600,1,0,0.6931471805599453
vt4,1,0,0.6931471805599453
eioc,1,0,0.6931471805599453
eec,1,0,0.6931471805599453
serier,1,0,0.6931471805599453
dold,1,0,0.6931471805599453
cablm,1,0,0.6931471805599453
u90ewegstd,1,0,0.6931471805599453
tyelefonico,1,0,0.6931471805599453
rex,1,0,0.6931471805599453
poe1,1,0,0.6931471805599453
giorno,1,0,0.6931471805599453
bgs3188,1,0,0.6931471805599453
mda,1,0,0.6931471805599453
comprese,1,0,0.6931471805599453
contenim,1,0,0.6931471805599453
piezo,1,0,0.6931471805599453
24volt,1,0,0.6931471805599453
l420,1,0,0.6931471805599453
livelli,1,0,0.6931471805599453
tavola,1,0,0.6931471805599453
pred,1,0,0.6931471805599453
6pezzi,1,0,0.6931471805599453
memor,1,0,0.6931471805599453
qty2,1,0,0.6931471805599453
talk,1,0,0.6931471805599453
stabilizer,1,0,0.6931471805599453
at8434,1,0,0.6931471805599453
strips,1,0,0.6931471805599453
x1200mm,1,0,0.6931471805599453
trasportate,1,0,0.6931471805599453
merci,1,0,0.6931471805599453
250lbs,1,0,0.6931471805599453
114kg,1,0,0.6931471805599453
100lbs,1,0,0.6931471805599453
aggregation,1,0,0.6931471805599453
netshelterr,1,0,0.6931471805599453
ar8166a,1,0,0.6931471805599453
vpls,1,0,0.6931471805599453
ar8166,1,0,0.6931471805599453
otv,1,0,0.6931471805599453
lisp,1,0,0.6931471805599453
troughs,1,0,0.6931471805599453
partitions,1,0,0.6931471805599453
managers,1,0,0.6931471805599453
1gx8,1,0,0.6931471805599453
mc102,1,0,0.6931471805599453
1000baset,1,0,0.6931471805599453
1000basesx,1,0,0.6931471805599453
headworn,1,0,0.6931471805599453
t0800m,1,0,0.6931471805599453
viceversa,1,0,0.6931471805599453
conferencing,1,0,0.6931471805599453
h200mm,1,0,0.6931471805599453
qualsiasi,1,0,0.6931471805599453
reppiedi,1,0,0.6931471805599453
13u,1,0,0.6931471805599453
fs705efc,1,0,0.6931471805599453
1060mm,1,0,0.6931471805599453
slid,1,0,0.6931471805599453
colocation,1,0,0.6931471805599453
1200m,1,0,0.6931471805599453
sevure,1,0,0.6931471805599453
sopundproofed,1,0,0.6931471805599453
38u,1,0,0.6931471805599453
internazionale,1,0,0.6931471805599453
shelter,1,0,0.6931471805599453
asr1002,1,0,0.6931471805599453
6x1g,1,0,0.6931471805599453
elevation,1,0,0.6931471805599453
lorowan,1,0,0.6931471805599453
1fe,1,0,0.6931471805599453
panchine,1,0,0.6931471805599453
ombrelloni,1,0,0.6931471805599453
scrivanie,1,0,0.6931471805599453
sedute,1,0,0.6931471805599453
firesight,1,0,0.6931471805599453
divani,1,0,0.6931471805599453
5fe,1,0,0.6931471805599453
5506h,1,0,0.6931471805599453
norme,1,0,0.6931471805599453
complementi,1,0,0.6931471805599453
scorricavo,1,0,0.6931471805599453
aw18,1,0,0.6931471805599453
6x38mm,1,0,0.6931471805599453
staf,1,0,0.6931471805599453
press,1,0,0.6931471805599453
refrigerato,1,0,0.6931471805599453
ipmi,1,0,0.6931471805599453
artista,1,0,0.6931471805599453
relatore,1,0,0.6931471805599453
arredo,1,0,0.6931471805599453
50rj45,1,0,0.6931471805599453
caster,1,0,0.6931471805599453
compressi,1,0,0.6931471805599453
hanger,1,0,0.6931471805599453
agire,1,0,0.6931471805599453
sonos,1,0,0.6931471805599453
infiammabili,1,0,0.6931471805599453
itoll,1,0,0.6931471805599453
1000x460x1000h,1,0,0.6931471805599453
mm450,1,0,0.6931471805599453
stoccaggio,1,0,0.6931471805599453
message,1,0,0.6931471805599453
meet,1,0,0.6931471805599453
840x690x1500,1,0,0.6931471805599453
iconabi,1,0,0.6931471805599453
edu,1,0,0.6931471805599453
lxpxh,1,0,0.6931471805599453
partners,1,0,0.6931471805599453
sp900,1,0,0.6931471805599453
recognition,1,0,0.6931471805599453
measurement,1,0,0.6931471805599453
replacment,1,0,0.6931471805599453
15mmx19mmx25m,1,0,0.6931471805599453
2rj45,1,0,0.6931471805599453
asi7213x,1,0,0.6931471805599453
apte,1,0,0.6931471805599453
17u,1,0,0.6931471805599453
envir,1,0,0.6931471805599453
1000sx,1,0,0.6931471805599453
interaction,1,0,0.6931471805599453
350x400x170,1,0,0.6931471805599453
g300,1,0,0.6931471805599453
aw08,1,0,0.6931471805599453
avh530sh5,1,0,0.6931471805599453
24vca,1,0,0.6931471805599453
2x250w,1,0,0.6931471805599453
198x161x,1,0,0.6931471805599453
144x162x,1,0,0.6931471805599453
dimens,1,0,0.6931471805599453
young44,1,0,0.6931471805599453
s44,1,0,0.6931471805599453
974x100x83mm,1,0,0.6931471805599453
200watt,1,0,0.6931471805599453
4ingre,1,0,0.6931471805599453
cartonegesso,1,0,0.6931471805599453
b3r3,1,0,0.6931471805599453
smx2200rmhv2u,1,0,0.6931471805599453
avda8,1,0,0.6931471805599453
avo,1,0,0.6931471805599453
alcoswitch,1,0,0.6931471805599453
vandali,1,0,0.6931471805599453
as1341235577,1,0,0.6931471805599453
revamp,1,0,0.6931471805599453
gigaflex,1,0,0.6931471805599453
ps6,1,0,0.6931471805599453
r9000,1,0,0.6931471805599453
impatto,1,0,0.6931471805599453
ct16g4sfd824a,1,0,0.6931471805599453
visiv,1,0,0.6931471805599453
televisore,1,0,0.6931471805599453
retto,1,0,0.6931471805599453
s3711du,1,0,0.6931471805599453
ergonotebook,1,0,0.6931471805599453
snodabile,1,0,0.6931471805599453
8pins,1,0,0.6931471805599453
180dpi,1,0,0.6931471805599453
colw,1,0,0.6931471805599453
mixing,1,0,0.6931471805599453
s0718100,1,0,0.6931471805599453
ovo8p,1,0,0.6931471805599453
axm761,1,0,0.6931471805599453
prosafe,1,0,0.6931471805599453
indipendenti,1,0,0.6931471805599453
4x022,1,0,0.6931471805599453
antif,1,0,0.6931471805599453
acido,1,0,0.6931471805599453
autosc,1,0,0.6931471805599453
oda,1,0,0.6931471805599453
10he,1,0,0.6931471805599453
pubblicazione,1,0,0.6931471805599453
swappable,1,0,0.6931471805599453
x800,1,0,0.6931471805599453
suoi,1,0,0.6931471805599453
paloalto,1,0,0.6931471805599453
sistemistica,1,0,0.6931471805599453
800x2200x1200,1,0,0.6931471805599453
42he,1,0,0.6931471805599453
100ce,1,0,0.6931471805599453
quotidiani,1,0,0.6931471805599453
st31a,1,0,0.6931471805599453
ome,1,0,0.6931471805599453
600x500x500,1,0,0.6931471805599453
embedding,1,0,0.6931471805599453
vesione,1,0,0.6931471805599453
beamforming,1,0,0.6931471805599453
13he,1,0,0.6931471805599453
mmc2000lx,1,0,0.6931471805599453
600x800x500,1,0,0.6931471805599453
multimediali,1,0,0.6931471805599453
mcf3300,1,0,0.6931471805599453
800x1200x800,1,0,0.6931471805599453
800x1200x1000,1,0,0.6931471805599453
5ku,1,0,0.6931471805599453
10slbn,1,0,0.6931471805599453
800x1800,1,0,0.6931471805599453
1000x2000,1,0,0.6931471805599453
1200x2200,1,0,0.6931471805599453
mngr,1,0,0.6931471805599453
lage,1,0,0.6931471805599453
fotografici,1,0,0.6931471805599453
ipercardioide,1,0,0.6931471805599453
10sfn,1,0,0.6931471805599453
r25,1,0,0.6931471805599453
t1401,1,0,0.6931471805599453
600x1800x800,1,0,0.6931471805599453
surround,1,0,0.6931471805599453
rk3399,1,0,0.6931471805599453
pern,1,0,0.6931471805599453
collegabile,1,0,0.6931471805599453
witness,1,0,0.6931471805599453
800x2000x1000,1,0,0.6931471805599453
icevitore,1,0,0.6931471805599453
t1002,1,0,0.6931471805599453
600x800x600,1,0,0.6931471805599453
rc13,1,0,0.6931471805599453
600x1200x800,1,0,0.6931471805599453
modextant,1,0,0.6931471805599453
minicanale,1,0,0.6931471805599453
ic60a,1,0,0.6931471805599453
brick,1,0,0.6931471805599453
cat9k,1,0,0.6931471805599453
1900w,1,0,0.6931471805599453
c21,1,0,0.6931471805599453
klk02900,1,0,0.6931471805599453
udp,1,0,0.6931471805599453
http,1,0,0.6931471805599453
65ka,1,0,0.6931471805599453
8in,1,0,0.6931471805599453
360in,1,0,0.6931471805599453
posizionabile,1,0,0.6931471805599453
cilindro,1,0,0.6931471805599453
tondo,1,0,0.6931471805599453
16p10g,1,0,0.6931471805599453
par1,1,0,0.6931471805599453
ppr2,1,0,0.6931471805599453
linkeo,1,0,0.6931471805599453
pav1,1,0,0.6931471805599453
9332c,1,0,0.6931471805599453
remove,1,0,0.6931471805599453
cottura,1,0,0.6931471805599453
induzione,1,0,0.6931471805599453
33ppm,1,0,0.6931471805599453
36x1g,1,0,0.6931471805599453
ibts,1,0,0.6931471805599453
ca07069,1,0,0.6931471805599453
b21000cs,1,0,0.6931471805599453
db25m,1,0,0.6931471805599453
underfloor,1,0,0.6931471805599453
eqx,1,0,0.6931471805599453
unbalanced,1,0,0.6931471805599453
17lb,1,0,0.6931471805599453
r410a,1,0,0.6931471805599453
13ft,1,0,0.6931471805599453
da15mt,1,0,0.6931471805599453
14ft,1,0,0.6931471805599453
9c13,1,0,0.6931471805599453
ca1202,1,0,0.6931471805599453
110v,1,0,0.6931471805599453
korea,1,0,0.6931471805599453
poer,1,0,0.6931471805599453
3mbh,1,0,0.6931471805599453
canada,1,0,0.6931471805599453
eac,1,0,0.6931471805599453
pins,1,0,0.6931471805599453
15p,1,0,0.6931471805599453
vii,1,0,0.6931471805599453
tl71,1,0,0.6931471805599453
2x120,1,0,0.6931471805599453
12xmgig,1,0,0.6931471805599453
drain,1,0,0.6931471805599453
hardended,1,0,0.6931471805599453
optime,1,0,0.6931471805599453
h520,1,0,0.6931471805599453
triple,1,0,0.6931471805599453
accelerometer,1,0,0.6931471805599453
accuracy,1,0,0.6931471805599453
c8000,1,0,0.6931471805599453
indirizzata,1,0,0.6931471805599453
16di,1,0,0.6931471805599453
standardtables,1,0,0.6931471805599453
portcard,1,0,0.6931471805599453
singl,1,0,0.6931471805599453
garlando,1,0,0.6931471805599453
6di,1,0,0.6931471805599453
peltor,1,0,0.6931471805599453
1n1s,1,0,0.6931471805599453
2n2s,1,0,0.6931471805599453
networkessentials,1,0,0.6931471805599453
prtpoe,1,0,0.6931471805599453
ewc,1,0,0.6931471805599453
charged,1,0,0.6931471805599453
overpack,1,0,0.6931471805599453
refrigerant,1,0,0.6931471805599453
passac,1,0,0.6931471805599453
acs,1,0,0.6931471805599453
1fxo,1,0,0.6931471805599453
routers,1,0,0.6931471805599453
belt,1,0,0.6931471805599453
8s4x,1,0,0.6931471805599453
guides,1,0,0.6931471805599453
ccc,1,0,0.6931471805599453
rd300,1,0,0.6931471805599453
